abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,split
,,0.0,,CN(C)c1ccc2nc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)sc2c1,CC#N,10.1016/j.tetlet.2018.02.075,Deep4Chem,10,5p6,4,Val
376.0,484.0,0.01,4.506234359612126,Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,C1CCOC1,10.1016/j.molstruc.2015.05.048,Deep4Chem,13,6n6,15,Val
,,,5.102433705681336,FC(F)(F)c1ccc(-c2c3nc(c(-c4ccc(C(F)(F)F)cc4)c4[nH]c(c(I)c4I)c(-c4ccc(C(F)(F)F)cc4)c4nc(c(-c5ccc(C(F)(F)F)cc5)c5[nH]c2c(I)c5I)C(I)=C4I)C(I)=C3I)cc1,ClCCl,,Epsilon,7,Porphyrin,1,Val
,,,4.100001576063635,C[C@@]1(COC(=O)CCC(=O)O)CCC[C@@]2(C)C1=C(O)C(=O)C1=CC(=O)CCC12,CO,,Epsilon,11,6p6,1,Val
368.0,,,4.103803720955957,CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CS(C)=O,10.1021/acs.orglett.9b03297,Deep4Chem,8,PAHs,12,Val
415.0,,,,Cc1ccc2cccnc2c1O,CO,,ChemDataExtractor,11,6p6,1,Val
515.0,530.0,0.87,,CC(=O)OCC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC#N,"10.1021/ja1075663,10.1021/jp5059148",BODIPY,5,BODIPY,4,Val
391.0,532.0,0.54,,CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCC3)cc21,CC#N,10.1002/chem.201600581,ChemFluo,13,6n6,7,Val
307.0,453.0,0.0,3.5440680443502757,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,O,10.1021/jp044530j,Deep4Chem,9,Acridines,3,Val
,349.0,0.04,,C(=C/c1ccccc1)\c1ccccc1,C1CCCCC1,10.1021/jo052123d,Deep4Chem,13,6n6,7,Val
,,,5.339997692513433,CC(C)Cc1c2nc(c(CC(C)C)c3ccc([nH]3)c(CC(C)C)c3nc(c(CC(C)C)c4ccc1[nH]4)CC3)CC2,ClCCl,,Epsilon,7,Porphyrin,1,Val
,,,4.832508912706237,CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,,Epsilon,5,BODIPY,5,Val
,,,4.560002326773367,CCCCCCc1c2nc(cc3[nH]c(c(C)c3C)c(CCCCCC)c3nc(cc4[nH]c1c(C)c4C)C(C)=C3C)C(C)=C2C,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Val
555.0,573.0,0.07,,Cc1cc(/C=C/c2ccc(C(F)(F)F)c(Cl)c2F)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,10.1039/C0CC04495D,BODIPY,5,BODIPY,1,Val
,,,4.969997998598342,CN1CCN(Cc2c(O)ccc3c4c(c(=O)oc23)CCCC4)CC1,CCO,,Epsilon,2,Coumarin,1,Val
,,,4.5700000061693515,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(O)=N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@@H]3C,CO,,Epsilon,7,Porphyrin,1,Val
,,,4.320146286111054,Cc1ccc(Cc2nc3c(Cc4ccccc4)[nH]c(-c4ccc(O)cc4)cn-3c2=O)cc1,CO,,Epsilon,10,5p6,1,Val
534.0,643.0,0.11,,CCc1c(C)[nH]c(C(=O)C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)c(CC)c(C)c32)c1C,O,10.1016/j.dyepig.2020.108209,BODIPY,4,Cyanine,7,Val
,,,4.049996712500346,C[C@@H]1O[C@H](C)Cc2c(N)c3c(c(O)c21)C(=O)C=C(O)C3=O,CCO,,Epsilon,11,6p6,1,Val
,,,4.6200006423000675,CC1(C(CCBr)Cc2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)OCCO1,CO,,Epsilon,9,Acridines,1,Val
400.0,552.0,0.84,,CCCCCCN1C(=O)C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)=C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)C1=O,ClC(Cl)Cl,10.1021/acsami.7b11025,Deep4Chem,3,Carbazole,1,Val
,,,3.9289588408808296,CC(C)=CCOc1ccc2ccc3oc(=O)cc(C)c3c2c1,CCO,,Epsilon,2,Coumarin,1,Val
560.0,582.0,0.14,4.986771734266245,Cc1ccccc1-c1c2ccc(N3CCCCC3)cc2[o+]c2cc(N3CCOCC3)ccc12,CCO,10.1021/jo800902j,Deep4Chem,9,Acridines,2,Val
,,,0.7050079740377911,Cn1c2ccc(N3CCOCC3)cc2c(=O)c2cc(N3CCOCC3)ccc21,Cc1ccccc1,,Epsilon,9,Acridines,1,Val
309.0,468.0,,3.4899584794248346,OC1(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)CC1,CC#N,10.1016/j.dyepig.2014.09.013,Deep4Chem,12,5n6,6,Val
514.0,536.0,0.0,,CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,10.1039/C7CP08472B,Deep4Chem,5,BODIPY,6,Val
370.0,438.0,0.77,3.819997733510776,Cc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,ClC(Cl)Cl,10.1016/S1386-1425(01)00599-6,"Deep4Chem,Epsilon",4,Cyanine,7,Val
,419.0,0.03,,Cc1c(OCC(=O)O)cc2c3c([nH]c2c1C)C(=O)CCC3,CC#N,10.1016/j.jphotochem.2014.09.009,Deep4Chem,10,5p6,7,Val
362.0,422.0,0.01,,O=C(O)c1c2ccccc2nc2ccccc12,ClCCl,10.1021/jp963263h,Deep4Chem,9,Acridines,12,Val
,,,3.949390006644913,CCN(CC)c1ccc2c(C=Cc3ccc(S(C)=O)cc3)c3ccc(OC)cc3[o+]c2c1,ClCCl,,Epsilon,9,Acridines,6,Val
,,,5.12057393120585,CCC1=C(C)c2cc3[nH]c(c(C)c4nc(c(CC(=O)OC)c5[nH]c(cc1n2)c(C)c5C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3CCO,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Val
,,,4.040008636013542,COc1c2c(c(O)c3c(OC)cccc13)C(=O)C=C(C)C2=O,ClC(Cl)Cl,,Epsilon,8,PAHs,1,Val
,,,4.146128035678238,CC1=CC2=C(OC1N(C)C)c1ccccc1CC2,CO,,Epsilon,11,6p6,1,Val
,,,4.839999390508592,O=c1oc2ccc3ccccc3c2cc1-c1ccccc1CO,CCO,,Epsilon,2,Coumarin,1,Val
,,,3.4149733479708178,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2C=Cc1ccccc1,C1CCOC1,,Epsilon,11,6p6,3,Val
441.0,616.0,,,O=C1c2ccccc2-c2nc3c4ccccc4c4ccccc4c3n21,ClCCl,10.1021/ol201973w,Deep4Chem,8,PAHs,1,Val
,,,4.300008202553813,Brc1ccc(C(c2ccc(N3N=C(c4ccccc4)CC3c3ccccc3)cc2)c2ccc(N3N=C(c4ccccc4)CC3c3ccccc3)cc2)cc1,Cc1ccccc1,,Epsilon,13,6n6,1,Val
519.0,,,,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(-c5sc(/C=C(\C#N)C(=O)O)c6c5OCCO6)cc4)c4ccc5c(c4)C(CCC)(CCC)c4c6c(c7c(c4-5)C(CCC)(CCC)c4ccccc4-7)Cc4ccccc4-6)ccc2-3)Cc2ccccc2-1,ClCCl,10.1021/jp107439d,Dye aggregation,6,Triphenylamine,1,Val
411.0,529.0,,,CN(C)c1ccc(-c2nc3nc4ccccc4nc3n2-c2ccc(C(C)(C)C)cc2)cc1,CC#N,10.1021/ol202807d,"Deep4Chem,ChemFluo",10,5p6,1,Val
347.0,401.0,0.16,4.11092624226642,Clc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,10.1016/j.jlumin.2018.12.059,Deep4Chem,11,6p6,3,Val
501.0,517.5,0.03,,CC(C)(C)N=C(O)C(c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)N(C(=O)CCl)c1ccc(O)cc1,C1CCOC1,10.1002/ejoc.202001267,BODIPY,5,BODIPY,2,Val
412.0,555.0,0.2,,COc1ccc(-c2c3c(n4ccc(C(C)=O)cc24)C(=O)N(CCCN=C(O)OC(C)(C)C)C3)cc1,CO,10.1002/anie.201308826,"Deep4Chem,ChemFluo",10,5p6,1,Val
361.0,447.0,,,CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,CCN(CC)CC,10.1021/acsami.9b07511,Deep4Chem,6,Triphenylamine,15,Val
602.0,692.0,0.02,4.480667947821794,CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4s3)c(=O)oc2c1,CCO,10.1016/j.dyepig.2015.03.023,Deep4Chem,2,Coumarin,9,Val
500.0,508.0,0.28,0.6334684555795865,CC1=CC(C)=[N+]2C1=C(c1ccccc1O)c1c(C)cc(C)n1[B-]2(F)F,CCO,10.1007/s10895-018-2310-8,"Epsilon,BODIPY",5,BODIPY,7,Val
399.0,407.0,,,COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,ClCCl,10.1039/b816695a,Deep4Chem,8,PAHs,18,Val
,,,4.569999732203946,C/C=C1\N=C(O)[C@@H](N=C(O)[C@H](CCc2ccc(O)cc2)N=C(O)[C@H](C)N=C(O)[C@H](O)COS(=O)(=O)O)[C@@H](C)OC(=O)[C@H](C(C)C)N=C(O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)N2C(=O)[C@H](CC[C@H]2O)N=C1O,CO,,Epsilon,15,Benz,1,Val
503.0,514.0,0.09,,CC1=CC(C)=[N+]2C1=C(c1ccc(C(=O)NN=C(S)Nc3ccc([N+](=O)[O-])cc3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CS(C)=O,10.1002/anie.201307848,BODIPY,5,BODIPY,2,Val
507.0,528.0,,4.903089986991944,Nc1ccc2c(-c3ccc(C(O)=NCCCCCC(=O)O)cc3C(=O)O)c3ccc(N)cc3[o+]c2c1,CCO,Dyomics,ChemFluo,9,Acridines,1,Val
521.0,602.0,,4.770999941006221,CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(O)cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,CO,10.1021/jo202215x,"Deep4Chem,BODIPY",5,BODIPY,3,Val
495.0,506.0,0.97,5.127000101329804,F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CC#N,10.1016/j.saa.2017.08.005,"Epsilon,BODIPY",5,BODIPY,13,Val
468.0,647.0,,,CC1CC(C)(C)N(C)c2ccc(C=Cc3ccc(C=C(C#N)C(=O)O)s3)cc21,CCO,"10.1016/j.jphotochem.2007.02.018,10.1021/cm070617g","DSSCDB,Dye aggregation",11,6p6,2,Val
484.0,566.0,0.01,3.4771212547196626,CC(C)(C)c1cccc(-n2nc3cc(C(C)(C)C)ccc3c3ccc(=[O+]c4ccccc4)cc2-3)c1,ClCCl,10.1021/acs.orglett.8b04072,ChemFluo,15,Benz,1,Val
527.0,552.0,,,CC1=C(c2ccc(C=C(Br)Br)cc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,Cc1ccccc1,10.1039/C9DT02309G,BODIPY,5,BODIPY,11,Val
,,,4.540003944850027,O=c1c(Cc2ccccc2)nc2cc(Cl)ccc2n1C[C@@H]1CCCN2CCCC[C@H]12,CCO,,Epsilon,2,Coumarin,1,Val
624.0,727.0,0.02,4.66133934000604,C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCOCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,ClC(Cl)Cl,10.1039/c9ob00568d,ChemFluo,2,Coumarin,2,Val
,,,5.083445283440732,CC1(C)C=Cc2c(O)c(Cc3c(O)cc(O)cc3O)c(O)c(C(=O)/C=C/c3ccccc3)c2O1,C1CCOC1,,Epsilon,2,Coumarin,1,Val
,,,4.892094602690481,Cc1c(C)c2n(c1C)[B-](F)(F)n1c(C)c(C)c(C)c1C2=C1C=CC(=[N+](C)C)C=C1,CCCCCC,,Epsilon,5,BODIPY,3,Val
,596.0,,,CCCCC1(c2ccccc2)Nc2c(-c3ccc(N(C)C)cc3)ccc(-c3ccc(N(C)C)cc3)c2N=C1c1ccccc1,CN(C)C=O,10.1021/jo9002147,Deep4Chem,13,6n6,6,Val
,,,4.319980017164956,CC(C)=CCc1c(O)c(O)c2c(c1CC=C(C)C)C(=O)C1C(O)=CC=C(O)C1O2,CO,,Epsilon,9,Acridines,1,Val
,,,4.301029995663981,F[B-]1(F)n2cccc2C(NCc2ccccc2)=C2C=CC=[N+]21,OCC(F)(F)F,,Epsilon,4,Cyanine,22,Val
,,,4.745855195173729,F[B-]1(F)n2c(ccc2-c2ccccc2)C(C(F)(F)F)=c2ccc(=C3C=CC(=[Cl+])C=C3)n21,CC#N,,Epsilon,5,BODIPY,1,Val
,,,0.6334684748435625,COC(=O)c1ccc(O)c2oc3cc(CO)cc(O)c3c(=O)c12,CO,,Epsilon,9,Acridines,1,Val
,,0.18,,COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CS(C)=O,10.1021/acs.joc.6b02581,Deep4Chem,11,6p6,9,Val
,,,4.912259264991969,CC1=CC(C)=[N+]2C1=C(c1ccc(OCc3ccccn3)c(OCc3ccccn3)c1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,,Epsilon,5,BODIPY,3,Val
,,,5.588831725594207,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4F)c4ccc([nH]4)c(-c4cccc(O)c4F)c4nc(c(-c5cccc(O)c5F)c5ccc2[nH]5)C=C4)C=C3)c1F,CO,,Epsilon,7,Porphyrin,1,Val
,,,4.041945072145264,O=c1c(Cc2c(F)cc(F)cc2F)nc2c(Cc3ccccc3)[nH]c(-c3ccccc3)cn1-2,CO,,Epsilon,10,5p6,1,Val
,,,4.889996018372665,COc1c(Cc2ccccc2OCc2ccccc2)c(O)cc(O)c1C(C)=O,CO,,Epsilon,13,6n6,1,Val
388.0,,,4.357934847000454,O=C1O/C(=C2/C(=O)Oc3ccccc32)C(O)=C1c1ccccc1,ClC(Cl)Cl,10.1016/j.jphotobiol.2008.12.008,Deep4Chem,10,5p6,1,Val
633.0,655.0,0.09,5.450249108319361,CN1C(=CC=C(C=CC2=[N+](C)c3ccccc3C2(C)C)c2cc(F)cc(F)c2)C(C)(C)c2ccccc21,CO,10.1016/j.dyepig.2019.107802,Deep4Chem,4,Cyanine,4,Val
544.0,563.0,0.16,,CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SC#N)n3[B-]2(F)F)C=C1,CO,10.1016/j.dyepig.2018.01.043,Deep4Chem,5,BODIPY,5,Val
533.0,563.0,0.83,,Cc1cc(C)c(C2=C3C=CC(c4ccc(C(C)(C)C)cc4)=[N+]3[B-](F)(F)n3cccc32)c(C)c1,ClCCl,10.1021/acs.orglett.5b03706,BODIPY,5,BODIPY,1,Val
,,,4.946452265013073,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5C)C(C)=C4C)c(C)c3C,ClCCl,,Epsilon,7,Porphyrin,1,Val
537.0,601.0,0.22,4.706854277814241,CSc1cc(-c2cc3cc4c5c(c3oc2=O)CCCN5CCC4)oc(=O)c1C#N,CO,10.1016/j.jlumin.2016.03.017,Deep4Chem,2,Coumarin,10,Val
,411.0,,,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,Cc1ccccc1,10.1021/acs.joc.8b01653,Deep4Chem,13,6n6,7,Val
,,,4.7558748556724915,CN(C)C=CC1=C2C=CC(c3ccccc3)=[N+]2[B-](F)(F)n2c1ccc2-c1ccccc1,CC#N,,Epsilon,4,Cyanine,3,Val
,,,1.8388490907372552,Cc1cccc(C(=O)Oc2cccc3c2C(=O)c2cccc(OC(=O)c4cccc(C)c4)c2C3=O)c1,ClC(Cl)Cl,,Epsilon,9,Acridines,1,Val
423.0,460.0,,,CCCCCCCn1c2ccc(C=C(C#N)C(=O)O)cc2c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,ClCCl,10.1016/j.dyepig.2017.08.022,DSSCDB,3,Carbazole,1,Val
,,,4.089905111439398,C=C(C)C(=O)CCC(C)=CC[C@@]12OC(C)(C)[C@H](Cl)C[C@]1(Cl)C(=O)c1c(O)cc(O)cc1C2=O,CO,,Epsilon,15,Benz,1,Val
,,,0.625312429369586,COc1cc(O)c(Cc2ccc(O)cc2)c2c1-c1ccc(O)cc1C(=O)C2Cc1ccc(O)cc1,CO,,Epsilon,13,6n6,1,Val
812.0,,,,CCN(CC)c1ccc(-c2cc3c(cc4n3[B-](F)(F)n3c(cc5sc(-c6ccc(N(CC)CC)cc6)cc53)C4=C3C=CC(C(=O)O)=[S+]3)s2)cc1,ClCCl,10.1039/C8NJ04672G,Dye aggregation,5,BODIPY,1,Val
,,,4.758911892397974,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C#Cc3ccccc3)c(C)n1[B-]2(F)F,C1CCOC1,,Epsilon,5,BODIPY,6,Val
,,,4.57978359661681,O=c1ccc2c(C#Cc3ccccn3)c3ccc([O-])cc3oc-2c1,CS(C)=O,,Epsilon,9,Acridines,1,Val
536.0,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4cc5c(s4)/C(=C(\C#N)C(=O)O)c4ccccc4-5)s3)cc2)cc1,C1CCOC1,10.1002/ajoc.201600100,Dye aggregation,6,Triphenylamine,1,Val
492.0,,,4.423245873936808,CN1C(=CC2=C(O)C(=O)C2=C2C(=O)c3ccccc3C2=O)C(C)(C)c2ccccc21,CCO,10.1016/j.dyepig.2004.05.003,Deep4Chem,0,SquaricAcid,1,Val
324.0,361.0,0.14,,c1ccc2c(c1)cc(-c1cc(-c3nccs3)nc(-c3nccs3)c1)c1ccccc12,CCCCCC,10.1016/j.dyepig.2019.05.015,Deep4Chem,8,PAHs,4,Val
710.0,,,,CCCCCCc1ccc(-c2ccc(/C=C/C3=[N+]4C(=C(c5ccc(C(=O)O)cc5)c5c(C)cc(/C=C/c6ccc(-c7ccc(CCCCCC)s7)s6)n5[B-]4(C#CCOCCOC)C#CCOCCOC)C(C)=C3)s2)s1,C1CCOC1,10.1039/c9se00300b,Dye aggregation,5,BODIPY,1,Val
445.0,560.0,0.64,,Cc1ccc(S(=O)(=O)/N=c2\oc3cccc4c5c(-c6ccccc6)oc6cccc(c(c2-c2ccccc2)c34)c65)cc1,ClC(Cl)Cl,10.1021/acs.orglett.5b02042,Deep4Chem,2,Coumarin,1,Val
,,,4.140004950619449,C=CCC1=CC(=O)C2=C(C1=O)[C@H](OC(C)=O)[C@@H](O)[C@H]1C(=C)[C@@H](C)CC[C@]21C,CCO,,Epsilon,11,6p6,1,Val
,,,4.231367631401711,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2ccc(N(C)C)c3c2ccc2nc(C)ccc23)c(C)c1,C1CCOC1,,Epsilon,8,PAHs,1,Val
550.0,572.0,0.13,,C[O+]=C1C=CC(=C2c3cc(Br)c(Br)n3[B-](F)(F)n3c2cc(Br)c3Br)C=C1,ClCCl,10.1021/jo201754m,BODIPY,5,BODIPY,5,Val
594.0,,,,CC(C)(C)c1ccc(C2=CC(=Cc3sc(/C=C(\C#N)C(=O)O)c4c3OCCO4)C=C(c3ccc(C(C)(C)C)cc3)O2)cc1,ClCCl,10.1039/c5ra23339a,"DSSCDB,Dye aggregation",10,5p6,1,Val
523.0,600.0,,4.540354505451778,N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CCOC(C)=O,10.1016/j.jphotochem.2018.05.039,Deep4Chem,8,PAHs,8,Val
564.0,579.0,0.55,,Cc1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,CO,10.1021/jp073547+,"Deep4Chem,BODIPY",5,BODIPY,7,Val
,,,3.9138138523837167,CN(C(=O)C(Cl)(Cl)Cl)c1ncc(Cc2ccccc2)s1,ClC(Cl)(Cl)Cl,,Epsilon,12,5n6,2,Val
469.0,,,,Cc1[nH]c2ccccc2c1N=Nc1nncs1,CS(C)=O,,ChemDataExtractor,10,5p6,1,Val
,382.0,0.28,,N#Cc1ccc2cc(-c3nn([C@H]4C[C@H](O)[C@@H](CO)O4)c4ncnc(N)c34)ccc2c1,CCOC(C)=O,10.1016/j.tetlet.2014.10.116,Deep4Chem,8,PAHs,10,Val
,,,5.669997083288902,CCCCCCCCCCCCCCCCOC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CC)C(C)=C4CCC(O)=N[C@@H](Cc1ccc(O)cc1)C(=O)OCC)c(C)c3CC,ClCCl,,Epsilon,7,Porphyrin,1,Val
,,,3.776701183988411,Oc1nc(-c2ccc(Cl)cc2)c2ccccc2c1Cc1ccccc1,CCO,,Epsilon,11,6p6,1,Val
,,,4.529994673069142,COc1cc(OC(C)=O)c2c(=O)c3c(OC)c(OC)c(OC)c(OC)c3oc2c1,CCO,,Epsilon,9,Acridines,1,Val
383.0,493.0,0.01,,O=[N+]([O-])c1ccc(C#Cc2ccc(C#Cc3ccc([N+](=O)[O-])cc3)s2)cc1,C1CCOC1,10.1016/j.tetlet.2013.03.054,ChemFluo,12,5n6,5,Val
,,,4.939519252618618,C#Cc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,Cc1ccccc1,,Epsilon,5,BODIPY,2,Val
406.0,470.0,,,COc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1OC,c1ccccc1,10.1016/j.optmat.2017.12.034,Deep4Chem,13,6n6,10,Val
,,,1.0,C=CCC1=C(O)C(=O)C2=C(C[C@@H](OC(C)=O)[C@@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1=O,CCOCC,,Epsilon,11,6p6,1,Val
315.0,525.0,0.4,,O=C1C=CC(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C/C1=C1/NC=C(c2ccccc2)O1,Cc1ccccc1,10.1002/anie.201507272,ChemFluo,4,Cyanine,1,Val
,,,5.068185861746161,Cc1cc(C)c(-c2c3nc(c(-c4cccc(N)c4)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5cccc(N)c5)c5ccc2[nH]5)C=C4)C=C3)c(C)c1,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Val
502.0,556.0,0.21,,C=CCSc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2C,C1CCOC1,10.1039/C5OB00499C,BODIPY,5,BODIPY,4,Val
504.0,514.0,0.92,,COCCOCCOCCOCC(COCCOCCOCCOC)COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OCC(COCCOCCOCCOC)COCCOCCOCCOC)c1,ClCCl,10.1021/ol102758z,BODIPY,5,BODIPY,2,Val
,,,3.812913356642856,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccc(C(=O)O)cc2C(=O)N1CCN=Cc1ccccc1O,O,,Epsilon,9,Acridines,1,Val
,,,5.179996772412129,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCCl)C(CCC(=O)OC)=C4C)c(C)c3CC,ClC(Cl)Cl,,Epsilon,7,Porphyrin,2,Val
,,,,Oc1ccc(-c2c3nc(c(-c4ccc(O)cc4)c4ccc([nH]4)c(-c4ccc(O)cc4)c4nc(c(-c5ccc(O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,c1ccncc1,,Epsilon,7,Porphyrin,10,Val
,,,4.986771734266245,Nc1ccc2c(c1N)C(=O)OC21c2cc(Cl)c(O)cc2Oc2cc(O)c(Cl)cc21,O,,Epsilon,9,Acridines,1,Val
358.0,520.0,0.23,,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3c2c2ccccc2n3-c2ccccc2)cc1,Cc1ccccc1,10.1021/acsami.7b13158,Deep4Chem,10,5p6,1,Val
395.0,465.0,,4.472756449317212,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)oc2c1,Cc1ccccc1,10.1021/acs.orglett.7b00069,Deep4Chem,2,Coumarin,5,Val
382.0,507.0,0.18,,Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CO,10.1021/jo901889y,Deep4Chem,13,6n6,10,Val
573.0,582.0,,,c1ccc2cc3c(cc2c1)cc1ccc2c4cc5ccccc5cc4cc4ccc3c1c42,Cc1ccccc1,10.1021/acs.orglett.9b04382,ChemFluo,8,PAHs,1,Val
524.0,594.0,0.88,,CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCOC(C)=O,10.1021/acs.joc.5b01987,"Deep4Chem,ChemFluo",9,Acridines,25,Val
394.0,539.0,0.18,,Cn1nc2ccc([N+](=O)[O-])cc2c1-c1ccc(C=O)o1,CC#N,10.1021/jacs.5b09241,ChemFluo,10,5p6,2,Val
,,,4.136720567156407,N=c1c2c([nH]c3ccccc13)CCCC2,CCO,,Epsilon,11,6p6,5,Val
350.0,419.0,0.03,,O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CCCO,10.1016/j.saa.2014.10.039,Deep4Chem,2,Coumarin,12,Val
369.0,554.0,0.05,4.521138083704036,COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccccc3)=C2)c1,ClCCl,10.1021/acs.jpcc.9b05736,Deep4Chem,13,6n6,5,Val
427.0,,,,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4c(O)c(O)ccc34)ccc21,ClC(Cl)Cl,,ChemDataExtractor,2,Coumarin,1,Val
,,,0.644438574441063,O=c1c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2oc2c(O)ccc(O)c12,CO,,Epsilon,9,Acridines,1,Val
,,,3.739888655084543,CC1(C)C=C(COc2ccc3nc4cc(Cl)ccc4c(Oc4ccccc4)c3c2)C(C)(C)N1[O],CCO,,Epsilon,9,Acridines,1,Val
369.0,393.0,,,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C#Cc3ccc4c(c3)Cc3cc(C#Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)ccc3-4)cc21,CCCCCC,10.1016/j.dyepig.2012.12.029,ChemFluo,13,6n6,4,Val
473.0,,,,N#C/C(=C/c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,ClCCl,10.1016/j.synthmet.2013.02.010,Dye aggregation,6,Triphenylamine,2,Val
