abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,_original_row_id,_canonical_smiles,_scaffold,external_test_source,split,source_group,source_file,_ae_pre_source_row,supplement_group,dataset,subset_or_state,source_status,std_stokes_shift_nm,std_epsilon,std_reference,std_reference_doi,assigned_scaffold,_ae_pre_merged_row,ae_pre_split
683.0,750.0,,,CCN(CC)C1=CC(C=C2)=C(C=C1)C3=C2C(C4=CC(NN=N5)=C5C=C4)=C(C=CC6=C7C=CC(N(CC)CC)=C6)C7=[O+]3,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1158,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5992,calibration85
532.0,570.0,,,CCN(CC)C1=CC(O2)=C(C=C1)C(C3=CC=C(C#C)C=C3)=C(C2=C/4)C=CC4=[N+](CC)/CC,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1159,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5993,calibration85
410.0,485.0,,,CCN(CC)C1=CC(OC(C=C(N(CC)CC)C=C2)=C2C34C(C=CC=C5)=C5C(N4CCNC6=C(C=CC=C7C(N8C9=NC%10=C8C=CC=C%10)=O)C7=C9C=C6)=O)=C3C=C1,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1160,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5994,calibration85
455.0,533.0,,,CCN(CC)C1=CC(OC(C=C(N(CC)CC)C=C2)=C2C34C(C=CC=C5)=C5C(N4N6C(C7=CC=C(N8CCCC8)C9=CC=CC(C6=O)=C79)=O)=O)=C3C=C1,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1161,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5995,calibration85
290.0,585.0,,,CCN(CC)C1=CC(OC2=C/3)=C(C=C1)C(C4=C(/C([O-])=N/C5=CC=C(C6=CC=C(C7=C(C8=CC=C(C(C=C9)=CC=C9/N=C([O-])/C(C=CC=C%10)=C%10C(C(C=CC(N(CC)CC)=C%11)=C%11OC%12=C/%13)=C%12C=CC%13=[N+](CC)\CC)C=C8)C(C%14=CC=CC=C%14)=C(C%15=CC=CC=C%15)C(C%16=CC=CC=C%16)=C7C%17=CC=CC=C%17)C=C6)C=C5)C=CC=C4)=C2C=CC3=[N+](CC)\CC.[Hg+].[Hg+2],CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1162,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5996,calibration85
420.0,585.0,,,CCN(CC)C1=CC(OC2=C/3)=C(C=C1)C(C4=C(/C([O-])=N/C5=CC=C(N6C(C7=CC=CC8=C(N9CCOCC9)C=CC(C6=O)=C78)=O)C=C5)C=CC=C4)=C2C=CC3=[N+](CC)\CC.[Fe+3],CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1163,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5997,calibration85
420.0,577.0,,,CCN(CC)C1=CC(OC2=C/3)=C(C=C1)C(C4=C(C(O)=O)C=C(C#CC5=CC=C(N6C(C7=CC=C(N(C)C)C8=CC=CC(C6=O)=C78)=O)C=C5)C=C4)=C2C=CC3=[N+](CC)\CC,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1164,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5998,calibration85
420.0,575.0,,,CCN(CC)C1=CC(OC2=C/3)=C(C=C1)C(C4=C(C(O)=O)C=C(C5=CC=C(N=C(C6=CC(C=CC(N(C)C)=C7)=C7C=C6)O8)C8=C5)C=C4)=C2C=CC3=[N+](CC)\CC,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1165,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,5999,calibration85
462.0,486.0,,,CCN(CC)C1=CC(OC2=C/3)=C(C=C1)C(C4=C(C(O)=O)C=CC=C4)=C2C=CC3=[N+](CC)/CC,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1166,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6000,calibration85
450.0,585.0,,,CCN(CC)C1=CC(OC2=C/3)=C(C=C1)C(C4=C(C5=NN=C(C6=CC=C(N(CCCCCCCC)C7=C8C=C(C9=NN=C(C%10=C(C%11=C(C=C/%12)C(OC%13=CC(N(CC)CC)=CC=C%13%11)=CC%12=[N+](CC)\CC)C=CC=C%10)O9)C=C7)C8=C6)O5)C=CC=C4)=C2C=CC3=[N+](CC)\CC,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1167,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6001,calibration85
420.0,580.0,,,CCN(CC)C1=CC(OC2=C/3)=C(C=C1)C(C4=C(C5=NN=C(C6C(OC(C=C(N(CC)CC)C=C7)=C7C6)=O)O5)C=CC=C4)=C2C=CC3=[N+](CC)\CC,C1CCCO1,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1168,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6002,calibration85
520.0,540.0,,,CCN(CC)C1=CC(OC2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4/N=C/C6=CC=C(N(C)C)C=C6)=O)C=CC=C5,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1169,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6003,calibration85
450.0,483.0,,,CCN(CC)C1=CC(OC2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4/N=C/C6=CC=C(N(CCCCCCCC)C7=C8C=C(/C=N\N9C(O)C%10=C(C9%11C%12=CC=C(N(CC)CC)C=C%12OC%13=C%11C=CC(N(CC)CC)=C%13)C=CC=C%10)C=C7)C8=C6)=O)C=CC=C5,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1170,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6004,calibration85
558.0,578.0,,,CCN(CC)C1=CC(OC2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4/N=C/C6=NC=CC=C6)=O)C=CC=C5,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1171,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6005,calibration85
290.0,480.0,,,CCN(CC)C1=CC(OC2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4C6=CC=C(C7=CC=C(C8=C(C9=CC=C(C(C=C%10)=CC=C%10N(C%11%12C(C=CC(N(CC)CC)=C%13)=C%13OC%14=C%11C=CC(N(CC)CC)=C%14)C(C%15=C%12C=CC=C%15)=O)C=C9)C(C%16=CC=CC=C%16)=C(C%17=CC=CC=C%17)C(C%18=CC=CC=C%18)=C8C%19=CC=CC=C%19)C=C7)C=C6)=O)C=CC=C5,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1172,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6006,calibration85
420.0,535.0,,,CCN(CC)C1=CC(OC2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4C6=CC=C(N7C(C8=CC=CC9=C(N%10CCOCC%10)C=CC(C7=O)=C89)=O)C=C6)=O)C=CC=C5,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1173,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6007,calibration85
420.0,535.0,,,CCN(CC)C1=CC(OC2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4N)=O)C=C(C#CC6=CC=C(N7C(C8=CC=C(N(C)C)C9=CC=CC(C7=O)=C89)=O)C=C6)C=C5,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1174,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6008,calibration85
420.0,470.0,,,CCN(CC)C1=CC(OC2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4NC(C6=CC7=C(C=C(N(CC)CC)C=C7)OC6=O)=O)=S)C=CC=C5,C1CCCO1,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1176,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6010,calibration85
664.0,680.0,,,CCN(CC)C1=CC([Si](C)(C)C2=C/3)=C(C=C1)C(C4=C(C5=NN=C(NC6=CC=CC=C6)O5)C=CC=C4)=C2C=CC3=[N+](CC)/CC,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1177,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6011,calibration85
664.0,680.0,,,CCN(CC)C1=CC([Si](C)(C)C2=C3C=CC(N(CC)CC)=C2)=C(C=C1)C34C5=C(C(N4NC(NC6=CC=CC=C6)=S)=O)C=CC=C5,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1178,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6012,calibration85
420.0,540.0,,,CCN(CC)C1=CC2=C(C3(C4=C(C(N3NCC5=CN(CCN(S(=O)(C6=C(C=CC=C7N(C)C)C7=CC=C6)=O)C)N=N5)=O)C=CC=C4)C(C=CC(N(CC)CC)=C8)=C8O2)C=C1C,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1180,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6014,calibration85
533.0,684.0,,,CCN(CC)C1=CC2=[O+]C3=CC(N(CC)CC)=CC=C3C(/C=C/C=C4C=CC(C=CC=C5)=C5N\4C)=C2C=C1,ClC(Cl)Cl,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1182,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6016,calibration85
510.0,552.0,,,CCN(CC)C1=CC2Oc3cc(OC(=O)OCc4cc5ccccc5[n+](C)c4)ccc3C3(OC(=O)c4ccccc43)C2C=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1184,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,42.0,,https://doi.org/10.1016/j.snb.2023.135073,10.1016/j.snb.2023.135073,,6018,calibration85
545.0,573.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CC3=C4C=C(O)C=C3)C4=[O+]5)C5=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1186,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6020,calibration85
583.0,639.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CC3=C4C=CC(N(CC)CC)=C3)C4O5)C5=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1187,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6021,calibration85
573.0,613.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CC3=C4C=CC(NCC)=C3)C4O5)C5=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1188,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6022,calibration85
550.0,596.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CC3=C4C=CC(OC)=C3)C4O5)C5=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1189,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6023,calibration85
524.0,602.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CC3=C4C=CC=C3)C4O5)C5=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1190,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6024,calibration85
532.0,576.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CC3=C4C=CC=C3O)C4=[O+]5)C5=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1191,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6025,calibration85
630.0,807.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CCC/C3=C\C=C\C4=CC(C=CC(N(CC)CC)=C5)=C5OC4=O)C3=[O+]6)C6=C1,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1196,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6026,calibration85
652.0,830.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CCC/C3=C\C=C\C=C\C4=CC(C=CC(N(CC)CC)=C5)=C5OC4=O)C3=[O+]6)C6=C1,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1197,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6027,calibration85
598.0,651.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C/C(O3)=C4C=C/C(C=C\4)=[N+](CC)/CC)C3=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1198,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6028,calibration85
708.0,741.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C3C(O4)=C(/C=C/C5=[N+](C)C(C=C(C=CC=C6)C6=C7)=C7C5(C)C)CCC3)C4=C1,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1199,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6029,calibration85
710.0,745.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C3C(O4)=C(/C=C/C5=[N+](C)C(C=CC=C6)=C6C5(C)C)CCC3)C4=C1,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1200,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6030,calibration85
554.0,587.0,,,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C3C(O4)=C5C6=[N+](CCC5)CCCC6=C3)C4=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1202,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6032,calibration85
700.0,743.0,,,CCN(CC)C1=CC=C(C=C2C(O3)=C(/C=C/C4=[N+](C)C(C=CC=C5)=C5C4(C)C)CCC2)C3=C1,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1203,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6033,calibration85
510.0,583.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(/N=C(C)/C)C(C5=C4C=CC=C5)=O)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1205,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6035,calibration85
530.0,583.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(/N=C/C5=CC(Cl)=CC=C5O)C(C6=C4C=CC=C6)=O)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1206,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6036,calibration85
510.0,580.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(/N=C/CNC5=C(O)C=CC=C5)C(C6=C4C=CC=C6)=O)=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1207,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6037,calibration85
558.0,579.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(CC#C)C(C5=C4C=CC=C5)=O)=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1208,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6038,calibration85
510.0,580.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(CCCSSCCCN(C(C5=C6C=CC=C5)=S)C76C8=C(C=C(N(CC)CC)C=C8)OC9=CC(N(CC)CC)=CC=C97)C(C%10=C4C=CC=C%10)=S)=C1,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1209,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6039,calibration85
510.0,553.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(CCN(CC5=CC=CC=N5)CC6=NC=CC=C6)C(C7=C4C=CC=C7)=O)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1210,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6040,calibration85
520.0,575.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(CCN(CCNS(C5=CC=C(C)C=C5)(=O)=O)CCNS(C6=CC=C(C)C=C6)(=O)=O)C(C7=C4C=CC=C7)=O)=C1,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1211,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6041,calibration85
580.0,650.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(CCN5CCOCC5)C(C6=C4C=CC=C6)=O)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1212,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6042,calibration85
554.0,575.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(CCNC(NCC5=CC=CC(CNC(NCCN(C(C6=C7C=CC=C6)=O)C87C9=C(C=C(N(CC)CC)C=C9)OC%10=CC(N(CC)CC)=CC=C%108)=O)=C5)=O)C(C%11=C4C=CC=C%11)=O)=C1,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1213,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6043,calibration85
520.0,575.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(CCNCCNS(C5=CC=C(C)C=C5)(=O)=O)C(C6=C4C=CC=C6)=O)=C1,CC#N,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1214,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6044,calibration85
580.0,800.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(NC(N)=S)C(C5=C4C=CC=C5)=O)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1215,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6045,calibration85
405.0,530.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(NC(NC5=CC=CC=C5)=S)C(C6=C4C=C(C7=CC=C(/C(C8=CC=CC=C8)=C(C9=CC=CC=C9)\C%10=CC=CC=C%10)C=C7)C=C6)=O)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1217,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6047,calibration85
533.0,670.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24N(NC([H])=O)C(C5=C4C=CC=C5)=O)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1218,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6048,calibration85
510.0,585.0,,,CCN(CC)C1=CC=C2C(OC(C=C(N(CC)CC)C=C3)=C3C24S/C(C5=C4C=CC=C5)=N\N=C\C6=CC=CC=C6)=C1,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,1219,RFP1_MICNet_rhodamine; RFP2_MICNet_rhodamine,RFP1_MICNet_rhodamine_probes,RFP1,RSC_ESI_RAR_xlsx,,,10.1039/D4SC08695C,10.1039/D4SC08695C,,6049,calibration85
